user_id,join_date,country,device_type,subscription_type
u960981,2022-12-06,US,Android Phone,enterprise
u091515,2021-09-24,IN,Android Phone,premium
u375458,2021-07-10,UK,iPhone,basic
u899281,2020-03-01,US,Android Tablet,premium
u701133,2020-07-31,JP,Android Tablet,enterprise
u194546,2022-11-15,CA,Android Tablet,free
u306377,2022-07-19,BR,Android Tablet,free
u048372,2021-02-16,JP,iPad,basic
u573501,2021-07-04,AU,Android Phone,enterprise
u047680,2021-12-20,UK,Android Phone,enterprise
u115703,2022-06-19,DE,Android Phone,premium
u281029,2021-07-21,IN,Android Tablet,premium
u550703,2022-04-15,JP,Windows,premium
u302493,2023-01-24,BR,Mac,enterprise
u123496,2023-07-22,UK,iPad,basic
u987319,2023-11-17,MX,iPad,enterprise
u732415,2021-07-30,FR,Mac,premium
u538953,2021-09-24,JP,Windows,premium
u383453,2022-03-18,FR,Windows,basic
u377198,2021-05-23,BR,Windows,premium
u482394,2022-07-18,FR,Mac,premium
u333138,2022-11-05,AU,iPhone,free
u177801,2020-01-27,DE,Android Tablet,premium
u620375,2020-09-15,CA,iPhone,free
u222329,2020-05-31,DE,iPhone,premium
u701354,2023-02-07,CA,Android Phone,enterprise
u253883,2022-06-09,AU,Mac,enterprise
u739809,2020-08-20,BR,iPhone,enterprise
u203322,2020-03-12,IN,Mac,premium
u233063,2023-08-05,UK,Mac,enterprise
u035085,2022-08-10,IN,Mac,free
u139869,2021-01-14,JP,Android Phone,premium
u346966,2021-09-03,US,Windows,free
u433736,2023-05-26,UK,iPhone,basic
u323444,2022-04-19,UK,Android Phone,premium
u740253,2023-07-07,IN,Android Tablet,premium
u960474,2020-05-23,FR,Android Phone,basic
u915955,2022-05-24,MX,Mac,free
u520619,2020-03-28,BR,Android Tablet,basic
u799089,2022-09-14,DE,Android Tablet,enterprise
u600659,2021-06-26,US,Windows,enterprise
u882011,2021-01-04,BR,iPhone,premium
u923055,2023-11-23,US,Mac,enterprise
u603225,2020-09-16,CA,Mac,premium
u789542,2023-10-10,BR,Android Phone,enterprise
u553827,2022-05-13,MX,iPhone,enterprise
u924192,2023-02-21,US,Mac,free
u280171,2020-07-21,IN,iPhone,basic
u260269,2021-02-11,FR,Windows,basic
u277952,2021-12-18,AU,iPad,free
u345241,2021-05-04,FR,Android Tablet,enterprise
u868166,2020-02-08,BR,Android Phone,basic
u599622,2021-02-15,AU,iPad,premium
u590507,2023-10-24,MX,Android Tablet,enterprise
u393132,2022-10-04,MX,iPad,premium
u075311,2020-06-12,AU,Windows,basic
u226057,2021-10-13,AU,Mac,basic
u978530,2022-01-23,BR,Mac,enterprise
u599287,2023-04-03,UK,Mac,enterprise
u352687,2020-12-07,MX,Mac,free
u944899,2020-03-21,UK,iPhone,enterprise
u304420,2022-07-23,AU,iPad,premium
u647488,2020-03-29,BR,iPhone,premium
u677523,2020-10-27,AU,iPhone,free
u452943,2020-02-29,IN,Windows,premium
u841796,2022-04-21,DE,Windows,basic
u991238,2022-03-12,JP,Windows,free
u075409,2020-11-12,IN,Android Tablet,basic
u033270,2022-11-23,JP,Android Phone,premium
u084399,2020-06-20,FR,iPhone,enterprise
u946737,2020-08-11,FR,Mac,enterprise
u531862,2020-08-05,CA,iPhone,free
u607148,2022-04-28,BR,Mac,free
u115290,2021-04-15,CA,iPhone,free
u719164,2023-01-26,AU,iPhone,free
u924836,2021-12-14,MX,Windows,free
u900786,2020-03-06,AU,Windows,enterprise
u581701,2023-11-07,MX,iPad,premium
u744434,2020-03-23,AU,Android Tablet,basic
u473851,2022-02-08,AU,Android Tablet,basic
u613732,2023-12-25,JP,Windows,enterprise
u362983,2020-08-23,DE,Mac,premium
u071598,2022-05-13,US,Android Tablet,basic
u233333,2021-01-02,MX,Mac,enterprise
u635085,2020-07-21,AU,Mac,premium
u304263,2023-02-23,US,Android Tablet,basic
u684465,2021-07-15,CA,Android Tablet,enterprise
u061582,2023-02-21,JP,iPhone,enterprise
u957336,2022-05-01,DE,iPad,premium
u102635,2022-02-21,MX,iPad,enterprise
u868325,2021-06-02,JP,iPad,basic
u693519,2020-05-19,BR,Android Phone,free
u222719,2021-06-14,FR,iPhone,enterprise
u196175,2021-07-11,IN,Mac,free
u544793,2021-05-11,AU,Mac,basic
u018616,2020-06-16,UK,iPad,free
u906142,2020-06-11,UK,Mac,enterprise
u540839,2021-09-21,AU,Windows,premium
u060104,2022-09-12,FR,Android Phone,basic
u025516,2023-03-08,DE,Mac,basic
u825318,2022-06-29,DE,iPad,enterprise
u962436,2021-06-20,UK,Android Tablet,basic
u360708,2022-11-15,UK,Windows,enterprise
u280117,2020-02-10,FR,iPhone,enterprise
u703697,2022-04-12,MX,Windows,enterprise
u130131,2020-09-14,FR,Android Tablet,premium
u612630,2021-06-26,UK,Android Phone,basic
u551582,2022-03-05,DE,Android Phone,basic
u969344,2023-05-16,US,iPhone,premium
u046790,2021-12-11,AU,Android Phone,premium
u012430,2022-06-23,US,Android Tablet,basic
u423513,2021-04-01,IN,Android Tablet,basic
u319236,2022-07-22,UK,Android Phone,enterprise
u090816,2021-06-07,JP,iPad,premium
u852042,2022-03-27,IN,iPad,free
u801497,2021-06-26,UK,Mac,enterprise
u786685,2021-08-08,MX,iPad,free
u098062,2020-07-30,MX,iPad,enterprise
u398566,2023-05-08,US,Android Tablet,enterprise
u127540,2023-03-27,AU,iPhone,premium
u386338,2023-04-16,FR,iPad,free
u380819,2021-01-25,FR,iPhone,enterprise
u353820,2022-03-16,CA,Mac,enterprise
u553481,2023-03-10,FR,Android Phone,premium
u039967,2023-11-11,AU,Windows,free
u207172,2023-08-10,JP,Android Phone,free
u314876,2022-06-05,US,Windows,basic
u864204,2020-04-30,CA,Android Phone,free
u577824,2021-03-11,DE,Mac,enterprise
u384338,2020-10-17,UK,Android Phone,free
u999329,2022-12-01,MX,Mac,free
u208920,2023-02-22,FR,Android Tablet,enterprise
u913895,2020-11-13,FR,Android Phone,free
u061630,2021-05-30,MX,Android Tablet,basic
u680624,2020-03-04,JP,iPad,premium
u451089,2020-08-15,AU,iPad,premium
u593272,2022-05-19,JP,Android Phone,enterprise
u421845,2021-07-09,IN,Android Phone,basic
u694833,2020-06-20,BR,Android Tablet,basic
u985455,2022-09-17,BR,Windows,enterprise
u406331,2020-07-07,CA,iPhone,enterprise
u251899,2021-06-27,CA,Android Tablet,basic
u118935,2020-09-24,MX,Mac,free
u207609,2021-10-17,CA,Windows,free
u629411,2020-10-14,CA,Android Phone,free
u258311,2021-08-02,US,iPad,basic
u886436,2020-01-30,UK,Mac,enterprise
u752361,2021-07-07,IN,Windows,free
u307812,2020-08-27,AU,Mac,free
u994011,2020-07-28,JP,Windows,free
u100749,2023-12-19,UK,Android Tablet,basic
u327960,2023-02-03,FR,Android Phone,basic
u516835,2020-01-21,FR,Mac,enterprise
u920509,2020-04-19,BR,iPhone,basic
u149674,2021-04-27,FR,Android Tablet,enterprise
u210067,2020-01-29,US,Windows,enterprise
u964071,2021-02-02,DE,Android Phone,basic
u434007,2022-08-28,AU,iPhone,premium
u551337,2023-03-02,DE,Android Tablet,premium
u854878,2020-06-29,FR,Mac,enterprise
u593587,2023-10-31,FR,iPhone,basic
u457116,2020-12-20,MX,Mac,enterprise
u842968,2020-02-29,IN,iPad,premium
u649284,2021-04-14,CA,Windows,basic
u677706,2023-02-11,US,Android Tablet,enterprise
u504601,2022-11-13,MX,iPhone,premium
u797165,2021-01-03,FR,Windows,premium
u535988,2020-04-30,AU,iPhone,premium
u602752,2022-02-18,AU,iPhone,free
u700414,2021-12-27,CA,iPhone,basic
u012131,2023-11-25,CA,iPad,basic
u728591,2021-05-24,BR,Mac,free
u575891,2022-10-26,MX,iPad,enterprise
u085637,2021-06-29,DE,iPad,basic
u603757,2023-07-19,FR,Android Phone,enterprise
u862481,2020-03-06,US,Mac,basic
u769322,2023-04-14,CA,Android Phone,premium
u663135,2021-06-10,DE,iPad,basic
u963086,2020-12-21,MX,iPad,premium
u080595,2023-09-17,FR,Android Phone,enterprise
u097808,2020-11-12,UK,Android Phone,enterprise
u337424,2021-04-29,JP,iPhone,enterprise
u141379,2021-10-14,MX,Android Tablet,enterprise
u080800,2022-12-17,UK,Windows,basic
u620553,2021-05-23,UK,iPad,basic
u537754,2023-02-22,MX,Windows,free
u883829,2020-04-12,AU,Android Tablet,basic
u936819,2020-05-25,DE,Mac,basic
u898432,2020-09-19,BR,Mac,enterprise
u577743,2022-12-11,BR,Android Phone,premium
u474592,2020-01-23,JP,iPad,premium
u380468,2021-11-28,US,Android Tablet,basic
u991970,2020-08-19,UK,Android Phone,enterprise
u267220,2021-09-13,FR,iPhone,premium
u151478,2020-05-20,UK,iPhone,free
u702634,2022-07-28,UK,Windows,premium
u157747,2020-07-09,CA,Mac,enterprise
u729057,2020-01-29,DE,Android Phone,premium
u596578,2023-09-10,MX,Windows,premium
u519846,2020-10-27,MX,iPhone,free
u687889,2020-03-22,AU,Android Tablet,free
u686527,2023-05-17,UK,iPhone,free
u092435,2021-12-19,AU,Mac,enterprise
u175899,2020-07-02,BR,Android Phone,basic
u141411,2022-08-26,IN,Android Phone,premium
u665849,2021-01-17,JP,Android Phone,enterprise
u771204,2022-04-16,IN,iPhone,enterprise
u933963,2020-01-01,US,Android Phone,basic
u683464,2021-05-15,FR,iPad,basic
u470538,2023-10-31,BR,Windows,basic
u686666,2022-03-31,BR,Android Tablet,basic
u390354,2022-04-06,CA,Windows,premium
u802867,2021-10-08,US,iPad,basic
u067249,2021-01-22,IN,Android Tablet,free
u620776,2023-01-26,AU,iPad,basic
u373710,2020-10-10,UK,Android Phone,free
u936451,2020-03-16,CA,Android Phone,premium
u196061,2020-06-08,UK,iPad,free
u077448,2023-05-17,IN,iPhone,basic
u927334,2020-10-25,US,iPad,free
u581494,2021-05-19,MX,iPhone,premium
u846468,2020-05-12,FR,Android Phone,premium
u337364,2022-07-15,FR,Android Phone,premium
u523715,2021-01-25,MX,iPhone,free
u551237,2023-09-15,BR,Android Tablet,free
u437120,2021-05-09,FR,Android Tablet,enterprise
u784076,2021-05-22,CA,Windows,basic
u830656,2021-11-07,IN,Android Tablet,free
u533012,2022-08-23,JP,Windows,premium
u495614,2023-09-13,FR,Android Phone,premium
u196382,2023-06-09,AU,Android Phone,basic
u103956,2023-03-04,CA,iPhone,enterprise
u699661,2021-11-14,IN,Android Phone,premium
u372287,2023-08-16,CA,Windows,premium
u825306,2023-02-25,MX,Android Phone,premium
u425763,2021-12-22,MX,Android Phone,premium
u013958,2022-07-12,UK,Mac,basic
u066952,2022-12-08,AU,Windows,premium
u404371,2021-04-02,MX,Windows,enterprise
u301596,2023-04-13,JP,Windows,enterprise
u310524,2022-04-28,BR,iPhone,free
u213741,2021-02-21,JP,iPhone,enterprise
u880501,2021-03-13,FR,Android Phone,enterprise
u820317,2023-08-05,UK,Mac,basic
u203781,2023-02-07,FR,Windows,free
u987453,2020-09-13,DE,Android Phone,premium
u418007,2021-06-17,DE,iPhone,basic
u154047,2022-11-07,JP,Android Tablet,free
u984707,2020-12-24,AU,Mac,basic
u392333,2020-09-14,CA,Mac,enterprise
u436387,2020-07-29,IN,iPhone,basic
u649612,2021-10-18,CA,Android Tablet,enterprise
u846065,2021-10-31,CA,Android Tablet,enterprise
u952830,2022-07-03,DE,Mac,premium
u450689,2022-07-04,FR,Android Tablet,premium
u786703,2022-02-11,JP,Mac,free
u550012,2021-06-01,UK,Windows,basic
u422502,2022-11-07,MX,Android Phone,premium
u849897,2022-06-02,FR,iPhone,enterprise
u936811,2023-03-01,UK,Android Phone,premium
u437296,2021-01-02,UK,Android Phone,enterprise
u467598,2021-02-21,JP,Android Tablet,free
u937160,2020-11-29,US,Windows,basic
u999330,2020-10-30,JP,iPad,enterprise
u430245,2021-07-26,CA,iPad,enterprise
u513009,2020-10-07,JP,Mac,free
u205448,2023-06-06,AU,Android Phone,basic
u889124,2023-10-14,MX,iPad,enterprise
u133016,2023-04-07,JP,iPad,premium
u532568,2022-06-12,CA,Windows,enterprise
u121552,2021-04-19,CA,Android Phone,enterprise
u432358,2022-03-21,DE,iPhone,free
u294018,2023-07-14,UK,iPhone,premium
u888882,2020-11-30,UK,iPad,enterprise
u409145,2023-04-24,BR,iPhone,premium
u631864,2023-07-01,UK,iPad,basic
u572998,2021-08-24,JP,iPhone,basic
u094501,2022-12-29,DE,iPad,premium
u953744,2023-08-04,JP,Mac,enterprise
u582367,2021-05-01,IN,Mac,premium
u700543,2023-05-08,US,Windows,premium
u188862,2021-05-16,US,Android Phone,enterprise
u568461,2020-05-02,JP,Android Phone,premium
u308743,2020-08-16,CA,Mac,basic
u696045,2022-12-01,FR,iPad,basic
u666952,2022-01-25,BR,iPhone,basic
u250677,2021-09-16,FR,Android Tablet,free
u029988,2023-02-07,AU,Mac,enterprise
u328051,2022-09-29,DE,iPad,premium
u426475,2021-12-01,MX,Android Tablet,enterprise
u156217,2021-10-25,AU,Android Phone,premium
u360349,2021-01-16,CA,Android Phone,basic
u081372,2022-09-23,UK,Windows,free
u546883,2020-09-21,IN,Android Phone,enterprise
u036018,2020-03-08,DE,Windows,basic
u044700,2020-08-02,AU,iPad,free
u845260,2023-05-11,AU,iPad,premium
u261941,2021-04-15,FR,Windows,basic
u975694,2020-04-25,FR,Mac,premium
u420107,2021-08-20,BR,iPad,premium
u830474,2021-01-30,UK,Android Tablet,basic
u957707,2023-09-23,CA,iPad,premium
u191532,2021-12-26,FR,iPad,basic
u616658,2021-01-09,UK,Android Tablet,enterprise
u404666,2023-12-11,AU,Android Tablet,enterprise
u804983,2020-09-03,UK,iPhone,enterprise
u358980,2020-07-28,UK,iPad,basic
u633168,2020-02-17,US,iPhone,basic
u761043,2023-03-06,CA,Windows,basic
u917806,2020-09-05,AU,iPad,basic
u884248,2020-12-19,DE,Mac,enterprise
u284689,2022-03-14,CA,iPhone,premium
u088227,2020-09-10,JP,iPhone,basic
u864614,2023-08-25,JP,iPad,basic
u320295,2022-02-26,DE,Android Phone,basic
u800224,2021-12-30,CA,Windows,enterprise
u139091,2023-12-01,CA,iPhone,enterprise
u394937,2023-03-24,CA,iPad,basic
u975659,2021-05-20,JP,iPad,premium
u161074,2023-01-01,CA,iPad,premium
u495648,2020-12-15,BR,Android Tablet,premium
u368306,2022-04-19,AU,iPad,enterprise
u753064,2022-10-20,US,iPhone,free
u832185,2021-02-10,DE,Android Tablet,premium
u361272,2022-05-31,BR,Windows,enterprise
u783637,2020-12-05,IN,iPhone,enterprise
u650426,2021-03-21,JP,Windows,free
u629270,2020-12-30,UK,iPad,premium
u173977,2023-02-23,AU,Android Phone,free
u374170,2022-06-17,US,Mac,free
u799502,2023-09-21,IN,Android Tablet,premium
u956058,2023-05-16,CA,iPhone,enterprise
u983352,2020-05-21,IN,Windows,enterprise
u243585,2020-05-04,IN,iPhone,basic
u215306,2021-03-29,FR,Android Tablet,enterprise
u822224,2020-09-28,AU,Android Tablet,basic
u157353,2022-03-20,JP,iPad,basic
u600189,2021-12-05,MX,Android Phone,basic
u731347,2022-08-13,MX,iPhone,basic
u489499,2023-06-14,BR,iPad,enterprise
u463472,2023-09-17,AU,iPhone,enterprise
u012608,2022-05-07,CA,iPad,enterprise
u380739,2020-05-14,US,Android Phone,free
u207782,2020-02-28,IN,Windows,enterprise
u268782,2021-09-26,FR,Windows,free
u026288,2021-08-07,JP,iPad,premium
u027012,2021-08-17,FR,Mac,basic
u524233,2020-07-21,MX,Android Tablet,enterprise
u757618,2020-04-05,BR,Android Tablet,premium
u143173,2023-05-20,BR,Mac,free
u171777,2021-04-08,BR,iPhone,enterprise
u632543,2022-08-30,IN,Android Phone,enterprise
u525949,2022-11-04,FR,iPhone,enterprise
u819726,2023-09-25,IN,Windows,premium
u704472,2023-06-09,US,Android Phone,enterprise
u742113,2022-01-31,IN,Windows,enterprise
u883504,2021-06-28,JP,Windows,basic
u851219,2023-07-30,UK,Android Phone,basic
u654186,2021-02-13,UK,Windows,premium
u637544,2023-03-25,FR,Windows,basic
u795541,2021-09-23,IN,Windows,free
u546270,2022-07-28,JP,Android Tablet,free
u286552,2023-12-31,DE,iPad,enterprise
u119842,2022-07-14,MX,Android Phone,premium
u108337,2020-06-04,FR,iPad,premium
u388805,2021-04-07,DE,Android Tablet,premium
u253480,2023-07-06,UK,Mac,premium
u505877,2021-11-23,AU,iPhone,free
u589628,2020-10-16,JP,Android Tablet,premium
u525065,2020-09-07,BR,Mac,basic
u324995,2020-06-30,FR,Windows,free
u223112,2020-08-30,CA,Windows,basic
u972936,2022-06-29,BR,Windows,free
u407110,2022-03-20,MX,Windows,premium
u939829,2020-04-06,MX,Windows,enterprise
u475480,2023-01-23,AU,iPad,free
u787177,2023-06-09,JP,Windows,free
u278969,2020-11-14,US,Windows,basic
u111649,2023-09-08,JP,iPhone,basic
u401022,2021-11-19,CA,Android Phone,basic
u053724,2023-09-12,UK,Windows,basic
u409619,2020-12-09,MX,iPad,premium
u127590,2021-09-07,BR,iPhone,free
u795229,2020-12-10,US,iPhone,free
u741381,2020-03-16,IN,Mac,enterprise
u593645,2020-11-09,BR,iPad,basic
u797339,2020-09-29,IN,iPhone,premium
u422002,2022-11-23,US,Android Tablet,enterprise
u279677,2023-04-16,UK,iPad,premium
u745572,2022-12-15,AU,iPad,basic
u704680,2020-03-23,MX,Windows,basic
u819835,2020-12-22,AU,Android Tablet,enterprise
u290562,2020-06-22,JP,Windows,free
u004205,2023-12-24,DE,Android Tablet,premium
u397679,2022-03-29,DE,Android Tablet,premium
u983497,2022-04-29,DE,Android Tablet,basic
u860190,2020-04-23,AU,iPhone,premium
u183903,2021-01-14,CA,Windows,free
u169454,2020-11-06,AU,Windows,basic
u221026,2023-05-05,UK,Windows,free
u551018,2022-04-17,MX,Android Phone,premium
u754465,2021-03-17,AU,Windows,premium
u868285,2023-10-12,JP,Android Phone,free
u280636,2021-07-03,JP,Windows,enterprise
u759216,2022-11-21,IN,Windows,premium
u402190,2023-11-14,AU,Android Phone,enterprise
u707160,2023-06-29,AU,iPad,basic
u123138,2023-04-05,DE,Windows,enterprise
u388238,2023-11-02,UK,Windows,basic
u095205,2022-07-07,FR,iPhone,enterprise
u332375,2021-02-09,UK,Mac,basic
u338165,2021-01-25,AU,Mac,free
u705692,2020-08-21,IN,Mac,basic
u102297,2020-10-25,IN,Android Phone,basic
u625659,2020-12-10,IN,Mac,premium
u155699,2021-10-27,FR,Android Tablet,basic
u706107,2023-03-26,BR,Windows,enterprise
u960012,2020-11-13,FR,Android Tablet,enterprise
u918671,2022-01-06,US,Windows,basic
u948221,2022-10-25,CA,Android Phone,free
u368312,2020-02-09,FR,Android Phone,enterprise
u295596,2022-12-28,UK,Mac,free
u107871,2023-09-28,FR,Windows,free
u302713,2022-07-24,DE,iPad,premium
u856788,2023-10-16,AU,iPad,enterprise
u912298,2022-07-05,US,Android Phone,premium
u356892,2023-07-26,US,Android Phone,premium
u316096,2020-01-24,MX,iPhone,basic
u684262,2021-02-03,UK,iPhone,free
u501878,2022-10-04,IN,iPad,basic
u292164,2023-10-26,DE,Android Phone,premium
u807841,2021-01-21,US,Mac,premium
u969293,2022-11-18,DE,Android Phone,basic
u708323,2022-02-06,BR,iPhone,premium
u324957,2022-09-03,FR,iPhone,enterprise
u899449,2022-11-23,DE,Mac,basic
u571056,2020-10-19,CA,Windows,free
u208293,2022-08-25,US,iPad,basic
u017748,2021-05-08,CA,Android Phone,basic
u091478,2020-07-09,JP,Windows,basic
u421202,2021-07-12,JP,Windows,basic
u470414,2021-07-17,US,Android Phone,basic
u768475,2023-12-07,FR,Android Phone,premium
u556026,2022-10-14,FR,Android Phone,premium
u096605,2023-10-07,BR,Windows,enterprise
u703580,2023-01-04,BR,Mac,basic
u697917,2021-12-29,FR,iPhone,premium
u129022,2021-12-17,UK,Windows,enterprise
u678246,2021-08-09,UK,Mac,basic
u523739,2020-11-15,CA,iPad,premium
u692659,2022-11-08,CA,iPad,free
u574374,2020-04-21,JP,iPhone,premium
u965915,2023-09-04,DE,Mac,premium
u128416,2022-12-18,DE,Android Tablet,premium
u557652,2022-03-17,MX,iPad,enterprise
u615014,2023-04-10,UK,iPhone,basic
u973670,2021-05-17,US,iPhone,basic
u206803,2021-08-19,MX,Mac,basic
u016248,2020-09-30,CA,Android Phone,free
u619830,2022-05-10,IN,Android Tablet,premium
u468065,2022-07-22,AU,Android Phone,free
u477794,2023-01-05,FR,Android Phone,enterprise
u560675,2020-04-15,DE,iPhone,free
u515273,2022-04-11,US,iPhone,free
u734913,2022-03-30,UK,Windows,enterprise
u619765,2023-11-19,BR,Windows,free
u402999,2023-08-18,US,iPad,free
u389012,2021-11-25,FR,Windows,enterprise
u275324,2021-07-21,AU,Windows,basic
u040560,2023-11-08,FR,iPad,enterprise
u385802,2021-04-27,BR,Mac,enterprise
u392383,2021-01-24,CA,Android Tablet,premium
u778443,2023-10-18,MX,iPad,free
u356795,2021-01-30,BR,Mac,basic
u583046,2020-03-06,IN,Windows,enterprise
u804306,2021-08-25,CA,iPad,enterprise
u169110,2021-06-21,IN,Mac,basic
u800026,2021-01-06,UK,iPhone,premium
u155106,2022-05-04,UK,Windows,premium
u879921,2020-05-13,IN,Windows,free
u136096,2022-04-22,JP,Windows,basic
u666800,2022-07-17,CA,Mac,enterprise
u786752,2022-04-09,DE,iPhone,enterprise
u386461,2022-05-26,UK,Windows,premium
u955570,2023-01-29,FR,Windows,premium
u586626,2022-12-30,BR,Android Tablet,enterprise
u858023,2020-06-16,DE,Mac,premium
u844034,2022-03-02,DE,Android Tablet,free
u725804,2023-05-27,US,Windows,premium
u916642,2022-11-19,CA,Android Phone,enterprise
u998654,2023-08-11,MX,Mac,basic
u830275,2022-08-06,BR,iPad,basic
u081022,2023-05-27,US,Mac,premium
u116824,2022-07-16,AU,Mac,basic
u536575,2023-11-05,UK,Android Tablet,premium
u273565,2022-03-01,UK,Mac,premium
u216042,2020-08-27,CA,Android Tablet,free
u536972,2023-11-27,CA,iPhone,enterprise
u236491,2021-12-16,UK,iPhone,premium
u742948,2021-02-14,MX,Android Phone,basic
u270550,2021-07-02,AU,iPhone,basic
u468137,2022-10-04,BR,Android Phone,free
u303530,2023-02-08,BR,Android Tablet,free
u699618,2023-02-23,CA,iPad,premium
u596215,2020-06-01,BR,Android Tablet,free
u960642,2023-12-20,JP,iPhone,free
u498396,2023-03-26,JP,Android Phone,free
u740161,2022-10-17,JP,iPhone,enterprise
u022411,2020-10-28,IN,Mac,basic
u619691,2023-10-19,DE,Android Tablet,premium
u225915,2021-03-04,MX,iPad,premium
